,Timestamp,Temperature,Humidity,Moisture,sTimestamp,dTimestamp-1,Rows_Before,dTimestamp,dMoisture
34,2023-08-05 12:47:37,33.2,69,0.6984536082474226,8/5/2023 12:47:37,9.0,,,
35,2023-08-05 12:47:45,33.2,69,0.6984536082474226,8/5/2023 12:47:45,8.0,,,
36,2023-08-05 12:47:54,33.3,69,0.6984536082474226,8/5/2023 12:47:54,9.0,,,
37,2023-08-05 12:48:02,33.4,68,0.6984536082474226,8/5/2023 12:48:02,8.0,,,
38,2023-08-05 12:48:11,33.4,68,0.6997422680412371,8/5/2023 12:48:11,9.0,,,
39,2023-08-05 12:48:19,33.3,68,0.6997422680412371,8/5/2023 12:48:19,8.0,,,
40,2023-08-05 12:48:27,33.3,68,0.6997422680412371,8/5/2023 12:48:27,8.0,,,
41,2023-08-05 12:48:35,33.3,68,0.6997422680412371,8/5/2023 12:48:35,8.0,,,
42,2023-08-05 12:48:45,33.4,68,0.6997422680412371,8/5/2023 12:48:45,10.0,,,
43,2023-08-05 12:48:53,33.4,68,0.6997422680412371,8/5/2023 12:48:53,8.0,,,
44,2023-08-05 12:49:01,33.4,67,0.7010309278350515,8/5/2023 12:49:01,8.0,,,
45,2023-08-05 12:49:10,33.4,67,0.6997422680412371,8/5/2023 12:49:10,9.0,,,
46,2023-08-05 12:49:18,33.5,67,0.6997422680412371,8/5/2023 12:49:18,8.0,,,
47,2023-08-05 12:49:27,33.5,67,0.7010309278350515,8/5/2023 12:49:27,9.0,,,
48,2023-08-05 12:49:36,33.5,68,0.7010309278350515,8/5/2023 12:49:36,9.0,,,
49,2023-08-05 12:49:45,33.5,68,0.7010309278350515,8/5/2023 12:49:45,9.0,,,
50,2023-08-05 12:49:54,33.5,67,0.7010309278350515,8/5/2023 12:49:54,9.0,,,
51,2023-08-05 12:50:02,33.5,67,0.7010309278350515,8/5/2023 12:50:02,8.0,,,
52,2023-08-05 12:50:10,33.5,67,0.7010309278350515,8/5/2023 12:50:10,8.0,,,
53,2023-08-05 12:50:18,33.5,67,0.7010309278350515,8/5/2023 12:50:18,8.0,,,
54,2023-08-05 12:50:27,33.6,67,0.7036082474226804,8/5/2023 12:50:27,9.0,,,
55,2023-08-05 12:50:35,33.5,67,0.7023195876288659,8/5/2023 12:50:35,8.0,,,
56,2023-08-05 12:50:44,33.6,67,0.7023195876288659,8/5/2023 12:50:44,9.0,,,
57,2023-08-05 12:50:52,33.6,67,0.7010309278350515,8/5/2023 12:50:52,8.0,,,
58,2023-08-05 12:51:01,33.6,67,0.7010309278350515,8/5/2023 12:51:01,9.0,,,
59,2023-08-05 12:51:09,33.7,67,0.7023195876288659,8/5/2023 12:51:09,8.0,,,
60,2023-08-05 12:51:17,33.6,67,0.7010309278350515,8/5/2023 12:51:17,8.0,,,
61,2023-08-05 12:51:25,33.6,67,0.7023195876288659,8/5/2023 12:51:25,8.0,,,
62,2023-08-05 12:51:35,33.7,67,0.7023195876288659,8/5/2023 12:51:35,10.0,,,
63,2023-08-05 12:51:44,33.7,66,0.7023195876288659,8/5/2023 12:51:44,9.0,,,
64,2023-08-05 12:51:53,33.7,66,0.7023195876288659,8/5/2023 12:51:53,9.0,,,
65,2023-08-05 12:52:02,33.7,66,0.7023195876288659,8/5/2023 12:52:02,9.0,,,
66,2023-08-05 12:52:11,33.7,66,0.7023195876288659,8/5/2023 12:52:11,9.0,,,
67,2023-08-05 12:52:19,33.7,66,0.7023195876288659,8/5/2023 12:52:19,8.0,,,
68,2023-08-05 12:52:27,33.7,66,0.7023195876288659,8/5/2023 12:52:27,8.0,,,
69,2023-08-05 12:52:35,33.7,66,0.7023195876288659,8/5/2023 12:52:35,8.0,,,
70,2023-08-05 12:52:43,33.7,66,0.7023195876288659,8/5/2023 12:52:43,8.0,,,
71,2023-08-05 12:52:52,33.8,66,0.7036082474226804,8/5/2023 12:52:52,9.0,,,
72,2023-08-05 12:53:00,33.8,66,0.7036082474226804,8/5/2023 12:53:00,8.0,,,
73,2023-08-05 12:53:09,33.7,66,0.7023195876288659,8/5/2023 12:53:09,9.0,,,
74,2023-08-05 12:53:18,33.7,66,0.7023195876288659,8/5/2023 12:53:18,9.0,,,
75,2023-08-05 12:53:27,33.8,66,0.7023195876288659,8/5/2023 12:53:27,9.0,,,
76,2023-08-05 12:53:37,33.7,66,0.7036082474226804,8/5/2023 12:53:37,10.0,,,
77,2023-08-05 12:53:46,33.9,66,0.7036082474226804,8/5/2023 12:53:46,9.0,,,
78,2023-08-05 12:53:54,33.7,66,0.7036082474226804,8/5/2023 12:53:54,8.0,,,
79,2023-08-05 12:54:02,33.8,66,0.7023195876288659,8/5/2023 12:54:02,8.0,,,
80,2023-08-05 12:54:10,33.8,67,0.7036082474226804,8/5/2023 12:54:10,8.0,,,
81,2023-08-05 12:54:18,33.8,66,0.7036082474226804,8/5/2023 12:54:18,8.0,,,
82,2023-08-05 12:54:27,33.7,66,0.7023195876288659,8/5/2023 12:54:27,9.0,,,
83,2023-08-05 12:54:36,33.9,66,0.7023195876288659,8/5/2023 12:54:36,9.0,,,
84,2023-08-05 12:54:44,33.8,66,0.7048969072164948,8/5/2023 12:54:44,8.0,,,
85,2023-08-05 12:54:53,33.8,65,0.7023195876288659,8/5/2023 12:54:53,9.0,,,
86,2023-08-05 12:55:01,33.8,66,0.7023195876288659,8/5/2023 12:55:01,8.0,,,
87,2023-08-05 12:55:10,33.7,66,0.7023195876288659,8/5/2023 12:55:10,9.0,,,
88,2023-08-05 12:55:18,33.7,66,0.7023195876288659,8/5/2023 12:55:18,8.0,,,
89,2023-08-05 12:55:27,33.7,66,0.7036082474226804,8/5/2023 12:55:27,9.0,,,
90,2023-08-05 12:55:35,33.7,66,0.7036082474226804,8/5/2023 12:55:35,8.0,,,
91,2023-08-05 12:55:43,33.8,66,0.7036082474226804,8/5/2023 12:55:43,8.0,,,
92,2023-08-05 12:55:51,33.8,67,0.7036082474226804,8/5/2023 12:55:51,8.0,,,
93,2023-08-05 12:55:59,33.8,66,0.7023195876288659,8/5/2023 12:55:59,8.0,,,
94,2023-08-05 12:56:08,33.8,66,0.7023195876288659,8/5/2023 12:56:08,9.0,,,
95,2023-08-05 12:56:17,33.7,66,0.7036082474226804,8/5/2023 12:56:17,9.0,,,
96,2023-08-05 12:56:26,33.8,66,0.7036082474226804,8/5/2023 12:56:26,9.0,,,
97,2023-08-05 12:56:35,33.8,66,0.7036082474226804,8/5/2023 12:56:35,9.0,,,
98,2023-08-05 12:56:44,33.8,66,0.7023195876288659,8/5/2023 12:56:44,9.0,,,
99,2023-08-05 12:56:52,33.8,66,0.7023195876288659,8/5/2023 12:56:52,8.0,,,
100,2023-08-05 12:57:00,33.8,66,0.7036082474226804,8/5/2023 12:57:00,8.0,,,
101,2023-08-05 12:57:08,33.8,66,0.7023195876288659,8/5/2023 12:57:08,8.0,,,
102,2023-08-05 12:57:17,33.8,67,0.7023195876288659,8/5/2023 12:57:17,9.0,,,
103,2023-08-05 12:57:25,33.8,66,0.7023195876288659,8/5/2023 12:57:25,8.0,,,
104,2023-08-05 12:57:33,33.9,66,0.7023195876288659,8/5/2023 12:57:33,8.0,,,
105,2023-08-05 12:57:42,33.9,67,0.7023195876288659,8/5/2023 12:57:42,9.0,,,
106,2023-08-05 12:57:51,33.9,66,0.7023195876288659,8/5/2023 12:57:51,9.0,,,
107,2023-08-05 12:58:00,33.9,66,0.7023195876288659,8/5/2023 12:58:00,9.0,,,
108,2023-08-05 12:58:09,33.9,66,0.7023195876288659,8/5/2023 12:58:09,9.0,,,
109,2023-08-05 12:58:18,34.0,66,0.7036082474226804,8/5/2023 12:58:18,9.0,,,
110,2023-08-05 12:58:28,34.0,66,0.7023195876288659,8/5/2023 12:58:28,10.0,,,
111,2023-08-05 12:58:36,34.0,66,0.7023195876288659,8/5/2023 12:58:36,8.0,,,
112,2023-08-05 12:58:44,34.0,66,0.7023195876288659,8/5/2023 12:58:44,8.0,,,
113,2023-08-05 12:58:52,34.0,66,0.7036082474226804,8/5/2023 12:58:52,8.0,,,
114,2023-08-05 12:59:01,34.0,66,0.7036082474226804,8/5/2023 12:59:01,9.0,,,
115,2023-08-05 12:59:10,34.0,66,0.7023195876288659,8/5/2023 12:59:10,9.0,,,
116,2023-08-05 12:59:19,34.0,66,0.7023195876288659,8/5/2023 12:59:19,9.0,,,
117,2023-08-05 12:59:28,34.0,66,0.7023195876288659,8/5/2023 12:59:28,9.0,,,
118,2023-08-05 12:59:38,34.0,66,0.7023195876288659,8/5/2023 12:59:38,10.0,,,
119,2023-08-05 12:59:46,34.1,66,0.7023195876288659,8/5/2023 12:59:46,8.0,,,
120,2023-08-05 12:59:54,34.1,66,0.7023195876288659,8/5/2023 12:59:54,8.0,,,
121,2023-08-05 13:00:02,34.1,66,0.7023195876288659,8/5/2023 13:00:02,8.0,,,
122,2023-08-05 13:00:11,34.1,66,0.7010309278350515,8/5/2023 13:00:11,9.0,,,
123,2023-08-05 13:00:20,34.1,66,0.7023195876288659,8/5/2023 13:00:20,9.0,,,
124,2023-08-05 13:00:29,34.2,66,0.7023195876288659,8/5/2023 13:00:29,9.0,,,
125,2023-08-05 13:00:38,34.2,66,0.7023195876288659,8/5/2023 13:00:38,9.0,,,
126,2023-08-05 13:00:47,34.2,66,0.7023195876288659,8/5/2023 13:00:47,9.0,,,
127,2023-08-05 13:00:55,34.2,66,0.7010309278350515,8/5/2023 13:00:55,8.0,,,
128,2023-08-05 13:01:03,34.2,66,0.7036082474226804,8/5/2023 13:01:03,8.0,,,
129,2023-08-05 13:01:11,34.3,66,0.7023195876288659,8/5/2023 13:01:11,8.0,,,
130,2023-08-05 13:01:20,34.3,66,0.7010309278350515,8/5/2023 13:01:20,9.0,,,
131,2023-08-05 13:01:28,34.4,66,0.7023195876288659,8/5/2023 13:01:28,8.0,,,
132,2023-08-05 13:01:36,34.4,66,0.7023195876288659,8/5/2023 13:01:36,8.0,,,
133,2023-08-05 13:01:45,34.4,66,0.7023195876288659,8/5/2023 13:01:45,9.0,,,
134,2023-08-05 13:01:54,34.4,66,0.7023195876288659,8/5/2023 13:01:54,9.0,,,
135,2023-08-05 13:02:02,34.4,66,0.7023195876288659,8/5/2023 13:02:02,8.0,,,
136,2023-08-05 13:02:10,34.4,66,0.7023195876288659,8/5/2023 13:02:10,8.0,,,
137,2023-08-05 13:02:18,34.4,65,0.7023195876288659,8/5/2023 13:02:18,8.0,,,
138,2023-08-05 13:02:26,34.4,65,0.7036082474226804,8/5/2023 13:02:26,8.0,,,
139,2023-08-05 13:02:34,34.4,65,0.7023195876288659,8/5/2023 13:02:34,8.0,,,
140,2023-08-05 13:02:42,34.4,65,0.7010309278350515,8/5/2023 13:02:42,8.0,,,
141,2023-08-05 13:02:50,34.3,65,0.7010309278350515,8/5/2023 13:02:50,8.0,,,
142,2023-08-05 13:02:58,34.3,65,0.7010309278350515,8/5/2023 13:02:58,8.0,,,
143,2023-08-05 13:03:07,34.3,65,0.7023195876288659,8/5/2023 13:03:07,9.0,,,
144,2023-08-05 13:03:16,34.3,65,0.7023195876288659,8/5/2023 13:03:16,9.0,,,
145,2023-08-05 13:03:25,34.3,65,0.7023195876288659,8/5/2023 13:03:25,9.0,,,
146,2023-08-05 13:03:34,34.3,65,0.7010309278350515,8/5/2023 13:03:34,9.0,,,
147,2023-08-05 13:03:42,34.3,65,0.7036082474226804,8/5/2023 13:03:42,8.0,,,
148,2023-08-05 13:03:50,34.4,65,0.7010309278350515,8/5/2023 13:03:50,8.0,,,
149,2023-08-05 13:03:58,34.4,65,0.7036082474226804,8/5/2023 13:03:58,8.0,,,
150,2023-08-05 13:04:06,34.4,65,0.7023195876288659,8/5/2023 13:04:06,8.0,,,
151,2023-08-05 13:04:14,34.3,65,0.7010309278350515,8/5/2023 13:04:14,8.0,,,
152,2023-08-05 13:04:23,34.4,65,0.7010309278350515,8/5/2023 13:04:23,9.0,,,
153,2023-08-05 13:04:32,34.4,65,0.7010309278350515,8/5/2023 13:04:32,9.0,,,
154,2023-08-05 13:04:41,34.4,64,0.6997422680412371,8/5/2023 13:04:41,9.0,,,
155,2023-08-05 13:04:50,34.4,64,0.7010309278350515,8/5/2023 13:04:50,9.0,,,
156,2023-08-05 13:04:59,34.4,64,0.7010309278350515,8/5/2023 13:04:59,9.0,,,
157,2023-08-05 13:05:08,34.4,64,0.7010309278350515,8/5/2023 13:05:08,9.0,,,
158,2023-08-05 13:05:17,34.4,64,0.6997422680412371,8/5/2023 13:05:17,9.0,,,
159,2023-08-05 13:05:25,34.4,64,0.6997422680412371,8/5/2023 13:05:25,8.0,,,
160,2023-08-05 13:05:33,34.4,64,0.7010309278350515,8/5/2023 13:05:33,8.0,,,
161,2023-08-05 13:05:42,34.5,64,0.6997422680412371,8/5/2023 13:05:42,9.0,,,
162,2023-08-05 13:05:50,34.5,64,0.6997422680412371,8/5/2023 13:05:50,8.0,,,
163,2023-08-05 13:05:58,34.5,64,0.6997422680412371,8/5/2023 13:05:58,8.0,,,
164,2023-08-05 13:06:07,34.5,64,0.6997422680412371,8/5/2023 13:06:07,9.0,,,
165,2023-08-05 13:06:15,34.5,64,0.6984536082474226,8/5/2023 13:06:15,8.0,,,
166,2023-08-05 13:06:24,34.4,64,0.6984536082474226,8/5/2023 13:06:24,9.0,,,
167,2023-08-05 13:06:32,34.4,64,0.6997422680412371,8/5/2023 13:06:32,8.0,,,
168,2023-08-05 13:06:40,34.4,64,0.6971649484536082,8/5/2023 13:06:40,8.0,,,
169,2023-08-05 13:06:48,34.4,64,0.6984536082474226,8/5/2023 13:06:48,8.0,,,
170,2023-08-05 13:06:56,34.4,64,0.6984536082474226,8/5/2023 13:06:56,8.0,,,
171,2023-08-05 13:07:04,34.4,64,0.6997422680412371,8/5/2023 13:07:04,8.0,,,
172,2023-08-05 13:07:13,34.4,64,0.6984536082474226,8/5/2023 13:07:13,9.0,,,
173,2023-08-05 13:07:22,34.4,64,0.6971649484536082,8/5/2023 13:07:22,9.0,,,
174,2023-08-05 13:07:30,34.3,64,0.6971649484536082,8/5/2023 13:07:30,8.0,,,
175,2023-08-05 13:07:38,34.3,64,0.6971649484536082,8/5/2023 13:07:38,8.0,,,
176,2023-08-05 13:07:47,34.3,65,0.6971649484536082,8/5/2023 13:07:47,9.0,,,
177,2023-08-05 13:07:55,34.3,64,0.6971649484536082,8/5/2023 13:07:55,8.0,,,
178,2023-08-05 13:08:04,34.3,64,0.6971649484536082,8/5/2023 13:08:04,9.0,,,
179,2023-08-05 13:08:12,34.3,65,0.6958762886597938,8/5/2023 13:08:12,8.0,,,
180,2023-08-05 13:08:20,34.3,65,0.6958762886597938,8/5/2023 13:08:20,8.0,,,
181,2023-08-05 13:08:28,34.3,65,0.6958762886597938,8/5/2023 13:08:28,8.0,,,
182,2023-08-05 13:08:37,34.3,64,0.6958762886597938,8/5/2023 13:08:37,9.0,,,
183,2023-08-05 13:08:45,34.3,65,0.6958762886597938,8/5/2023 13:08:45,8.0,,,
184,2023-08-05 13:08:54,34.4,65,0.6958762886597938,8/5/2023 13:08:54,9.0,,,
185,2023-08-05 13:09:02,34.4,65,0.6971649484536082,8/5/2023 13:09:02,8.0,,,
186,2023-08-05 13:09:11,34.4,65,0.6958762886597938,8/5/2023 13:09:11,9.0,,,
187,2023-08-05 13:09:19,34.4,65,0.6945876288659794,8/5/2023 13:09:19,8.0,,,
188,2023-08-05 13:09:27,34.4,65,0.6945876288659794,8/5/2023 13:09:27,8.0,,,
189,2023-08-05 13:09:35,34.5,65,0.6945876288659794,8/5/2023 13:09:35,8.0,,,
190,2023-08-05 13:09:43,34.5,65,0.6945876288659794,8/5/2023 13:09:43,8.0,,,
191,2023-08-05 13:09:52,34.5,64,0.6958762886597938,8/5/2023 13:09:52,9.0,,,
192,2023-08-05 13:10:00,34.6,64,0.6945876288659794,8/5/2023 13:10:00,8.0,,,
193,2023-08-05 13:10:09,34.5,64,0.6945876288659794,8/5/2023 13:10:09,9.0,,,
194,2023-08-05 13:10:18,34.5,64,0.6945876288659794,8/5/2023 13:10:18,9.0,,,
195,2023-08-05 13:10:27,34.6,64,0.6932989690721649,8/5/2023 13:10:27,9.0,,,
196,2023-08-05 13:10:35,34.5,64,0.6932989690721649,8/5/2023 13:10:35,8.0,,,
197,2023-08-05 13:10:42,34.5,64,0.6932989690721649,8/5/2023 13:10:42,7.0,,,
198,2023-08-05 13:11:00,34.5,64,0.6920103092783505,8/5/2023 13:11:00,18.0,,,
199,2023-08-05 13:11:10,34.5,64,0.6920103092783505,8/5/2023 13:11:10,10.0,,,
200,2023-08-05 13:11:19,34.5,64,0.6920103092783505,8/5/2023 13:11:19,9.0,,,
201,2023-08-05 13:11:28,34.5,64,0.6907216494845361,8/5/2023 13:11:28,9.0,,,
202,2023-08-05 13:11:37,34.5,64,0.6907216494845361,8/5/2023 13:11:37,9.0,,,
203,2023-08-05 13:11:46,34.5,64,0.6907216494845361,8/5/2023 13:11:46,9.0,,,
204,2023-08-05 13:11:55,34.5,64,0.6907216494845361,8/5/2023 13:11:55,9.0,,,
205,2023-08-05 13:12:04,34.5,64,0.6894329896907216,8/5/2023 13:12:04,9.0,,,
206,2023-08-05 13:12:12,34.5,64,0.6894329896907216,8/5/2023 13:12:12,8.0,,,
207,2023-08-05 13:12:20,34.6,64,0.6894329896907216,8/5/2023 13:12:20,8.0,,,
208,2023-08-05 13:12:28,34.6,64,0.6894329896907216,8/5/2023 13:12:28,8.0,,,
209,2023-08-05 13:12:37,34.6,64,0.6907216494845361,8/5/2023 13:12:37,9.0,,,
210,2023-08-05 13:12:45,34.6,64,0.6894329896907216,8/5/2023 13:12:45,8.0,,,
211,2023-08-05 13:12:53,34.6,64,0.6881443298969072,8/5/2023 13:12:53,8.0,,,
212,2023-08-05 13:13:02,34.6,64,0.6881443298969072,8/5/2023 13:13:02,9.0,,,
213,2023-08-05 13:13:11,34.6,64,0.6881443298969072,8/5/2023 13:13:11,9.0,,,
214,2023-08-05 13:13:19,34.6,64,0.6868556701030928,8/5/2023 13:13:19,8.0,,,
215,2023-08-05 13:13:27,34.7,64,0.6881443298969072,8/5/2023 13:13:27,8.0,,,
216,2023-08-05 13:13:35,34.7,65,0.6868556701030928,8/5/2023 13:13:35,8.0,,,
217,2023-08-05 13:13:43,34.7,65,0.6868556701030928,8/5/2023 13:13:43,8.0,,,
218,2023-08-05 13:13:51,34.7,65,0.6855670103092784,8/5/2023 13:13:51,8.0,,,
219,2023-08-05 13:13:59,34.7,65,0.6855670103092784,8/5/2023 13:13:59,8.0,,,
220,2023-08-05 13:14:08,34.6,65,0.6855670103092784,8/5/2023 13:14:08,9.0,,,
221,2023-08-05 13:14:16,34.7,65,0.6855670103092784,8/5/2023 13:14:16,8.0,,,
222,2023-08-05 13:14:24,34.7,65,0.6842783505154639,8/5/2023 13:14:24,8.0,,,
223,2023-08-05 13:14:33,34.7,65,0.6842783505154639,8/5/2023 13:14:33,9.0,,,
224,2023-08-05 13:14:42,34.7,65,0.6829896907216495,8/5/2023 13:14:42,9.0,,,
225,2023-08-05 13:14:51,34.7,65,0.6829896907216495,8/5/2023 13:14:51,9.0,,,
226,2023-08-05 13:14:59,34.7,65,0.6829896907216495,8/5/2023 13:14:59,8.0,,,
227,2023-08-05 13:15:07,34.7,65,0.6817010309278351,8/5/2023 13:15:07,8.0,,,
228,2023-08-05 13:15:15,34.7,64,0.6817010309278351,8/5/2023 13:15:15,8.0,,,
229,2023-08-05 13:15:23,34.6,64,0.6817010309278351,8/5/2023 13:15:23,8.0,,,
230,2023-08-05 13:15:32,34.6,64,0.6817010309278351,8/5/2023 13:15:32,9.0,,,
231,2023-08-05 13:15:40,34.6,64,0.6829896907216495,8/5/2023 13:15:40,8.0,,,
232,2023-08-05 13:15:49,34.6,64,0.6817010309278351,8/5/2023 13:15:49,9.0,,,
233,2023-08-05 13:15:58,34.6,64,0.6804123711340206,8/5/2023 13:15:58,9.0,,,
234,2023-08-05 13:16:08,34.6,64,0.6817010309278351,8/5/2023 13:16:08,10.0,,,
235,2023-08-05 13:16:16,34.6,64,0.6791237113402062,8/5/2023 13:16:16,8.0,,,
236,2023-08-05 13:16:25,34.6,64,0.6804123711340206,8/5/2023 13:16:25,9.0,,,
237,2023-08-05 13:16:34,34.6,64,0.6791237113402062,8/5/2023 13:16:34,9.0,,,
238,2023-08-05 13:16:42,34.6,64,0.6791237113402062,8/5/2023 13:16:42,8.0,,,
239,2023-08-05 13:16:50,34.6,65,0.6778350515463918,8/5/2023 13:16:50,8.0,,,
240,2023-08-05 13:16:59,34.6,65,0.6791237113402062,8/5/2023 13:16:59,9.0,,,
241,2023-08-05 13:17:07,34.7,65,0.6778350515463918,8/5/2023 13:17:07,8.0,,,
242,2023-08-05 13:17:15,34.6,65,0.6778350515463918,8/5/2023 13:17:15,8.0,,,
243,2023-08-05 13:17:24,34.6,65,0.6778350515463918,8/5/2023 13:17:24,9.0,,,
244,2023-08-05 13:17:32,34.6,65,0.6778350515463918,8/5/2023 13:17:32,8.0,,,
245,2023-08-05 13:17:41,34.6,65,0.6765463917525774,8/5/2023 13:17:41,9.0,,,
246,2023-08-05 13:17:49,34.6,65,0.6765463917525774,8/5/2023 13:17:49,8.0,,,
247,2023-08-05 13:17:57,34.6,65,0.6778350515463918,8/5/2023 13:17:57,8.0,,,
248,2023-08-05 13:18:07,34.6,65,0.6752577319587629,8/5/2023 13:18:07,10.0,,,
249,2023-08-05 13:18:15,34.7,65,0.6752577319587629,8/5/2023 13:18:15,8.0,,,
250,2023-08-05 13:18:24,34.7,65,0.6752577319587629,8/5/2023 13:18:24,9.0,,,
251,2023-08-05 13:18:33,34.7,65,0.6739690721649485,8/5/2023 13:18:33,9.0,,,
252,2023-08-05 13:18:42,34.7,65,0.6739690721649485,8/5/2023 13:18:42,9.0,,,
253,2023-08-05 13:18:51,34.8,65,0.6726804123711341,8/5/2023 13:18:51,9.0,,,
254,2023-08-05 13:18:59,34.7,65,0.6726804123711341,8/5/2023 13:18:59,8.0,,,
255,2023-08-05 13:19:07,34.8,65,0.6726804123711341,8/5/2023 13:19:07,8.0,,,
256,2023-08-05 13:19:16,34.7,65,0.6726804123711341,8/5/2023 13:19:16,9.0,,,
257,2023-08-05 13:19:25,34.8,65,0.6713917525773196,8/5/2023 13:19:25,9.0,,,
258,2023-08-05 13:19:34,34.8,65,0.6713917525773196,8/5/2023 13:19:34,9.0,,,
259,2023-08-05 13:19:43,34.8,65,0.6713917525773196,8/5/2023 13:19:43,9.0,,,
260,2023-08-05 13:19:52,34.7,65,0.6701030927835052,8/5/2023 13:19:52,9.0,,,
261,2023-08-05 13:20:01,34.8,64,0.6713917525773196,8/5/2023 13:20:01,9.0,,,
262,2023-08-05 13:20:09,34.8,64,0.6701030927835052,8/5/2023 13:20:09,8.0,,,
263,2023-08-05 13:20:17,34.8,64,0.6701030927835052,8/5/2023 13:20:17,8.0,,,
264,2023-08-05 13:20:26,34.8,64,0.6688144329896908,8/5/2023 13:20:26,9.0,,,
265,2023-08-05 13:20:34,34.8,64,0.6688144329896908,8/5/2023 13:20:34,8.0,,,
266,2023-08-05 13:20:43,34.7,64,0.6675257731958764,8/5/2023 13:20:43,9.0,,,
267,2023-08-05 13:20:52,34.7,65,0.6675257731958764,8/5/2023 13:20:52,9.0,,,
268,2023-08-05 13:21:02,34.7,65,0.6675257731958764,8/5/2023 13:21:02,10.0,,,
269,2023-08-05 13:21:11,34.8,65,0.6675257731958764,8/5/2023 13:21:11,9.0,,,
270,2023-08-05 13:21:20,34.8,65,0.6675257731958764,8/5/2023 13:21:20,9.0,,,
271,2023-08-05 13:21:29,34.7,64,0.6662371134020619,8/5/2023 13:21:29,9.0,,,
272,2023-08-05 13:21:38,34.7,65,0.6688144329896908,8/5/2023 13:21:38,9.0,,,
273,2023-08-05 13:21:47,34.7,65,0.6662371134020619,8/5/2023 13:21:47,9.0,,,
274,2023-08-05 13:21:55,34.7,65,0.6662371134020619,8/5/2023 13:21:55,8.0,,,
275,2023-08-05 13:22:04,34.7,65,0.6623711340206185,8/5/2023 13:22:04,9.0,,,
276,2023-08-05 13:22:12,34.6,65,0.6610824742268041,8/5/2023 13:22:12,8.0,,,
